EventID,EventDateDisplayRange,Title,Merge_Candidate,Area,Lon,Lat,EventVenueAddress,EventVenueFacilityName,EventVenueCity,EventVenueState,EventVenueZip,EventWebsite
17804,"NOVEMBER 13-14, 2021", Horse Trials at Majestic Oaks,Horse Trials at Majestic Oaks ,3,-82.213234,29.403458,17500 N US Hwy 441,Exmoor Farm,Reddick,FL,32686,http://www.MajesticOaksOcala.com
17268,"JANUARY 10-12, 2020", Horse Trials at Majestic Oaks ,Horse Trials at Majestic Oaks ,3,-82.213234,29.403458,17500 N US Hwy 441,Exmoor Farm,Reddick,FL,32686,http://majesticoaksocala.com
17338,"MAY 9-10, 2020", Horse Trials at Majestic Oaks ,Horse Trials at Majestic Oaks ,3,-82.213234,29.403458,17500 N US Hwy 441,Exmoor Farm,Reddick,FL,32686,http://majesticoaksocala.com
17299,3-Oct, Horse Trials at Majestic Oaks ,Horse Trials at Majestic Oaks ,3,-82.213234,29.403458,17500 N US Hwy 441,Exmoor Farm,Reddick,FL,32686,http://majesticoaksocala.com
17512,7-Nov, Horse Trials at Majestic Oaks ,Horse Trials at Majestic Oaks ,3,-82.213234,29.403458,17500 N US Hwy 441,Exmoor Farm,Reddick,FL,32686,http://www.MajesticOaksOcala.com
17562,"JANUARY 16-17, 2021", Horse Trials at Majestic Oaks ,Majestic Oaks Schooling Show,3,-82.213234,29.403458,17500 N US Hwy 441,Exmoor Farm,Reddick,FL,32686,http://majesticoaksocala.com
17527,"JULY 10-12, 2020",43rd Annual Whidbey Island  ,Needs Key Lookup,7,-122.630882,48.316544,Whidbey Island Equestrian Park,Whidbey Island Pony Club Equestrian Facility,Coupeville,WA,98239,http://www.whidbeyhorsetrials.org
17387,"JUNE 26-28, 2020",Abbe Ranch Horse Trial,Kent School Horse Trials,9,-104.932076,39.218062,9998 S. Perry Park Rd,,Larkspur,CO,80118,http://www.abberanchevents.com/
17523,9-May,Apple Knoll Farm,Apple Knoll Farm H.T.(Sep 2020),1,-70.572205,41.861244,1067 Old Sandwich Rd,Valinor Farm,Plymouth,MA,2360,http://www.appleknoll.com/
17523,9-May,Apple Knoll Farm,Apple Knoll Farm H.T.(Sep 2019),1,-70.572205,41.861244,1067 Old Sandwich Rd,Valinor Farm,Plymouth,MA,2360,http://www.appleknoll.com/
17467,19-Sep,Apple Knoll Farm  ,Apple Knoll Farm H.T.(Sep 2020),1,-70.572205,41.861244,1067 Old Sandwich Rd,Valinor Farm,Plymouth,MA,2360,http://www.appleknoll.com/
17629,8-May,Apple Knoll Farm  ,Apple Knoll Farm H.T.(Sep 2020),1,-70.572205,41.861244,1067 Old Sandwich Rd,Valinor Farm,Plymouth,MA,2360,http://www.appleknoll.com/
17758,18-Sep,Apple Knoll Farm  ,Apple Knoll Farm H.T.(Sep 2020),1,-70.572205,41.861244,1067 Old Sandwich Rd,Valinor Farm,Plymouth,MA,2360,http://www.appleknoll.com/
17424,"AUGUST 7-9, 2020",Area VII Young Rider Benefit  ,Needs Key Lookup,7,-123.083809,46.758701,828 Lincoln Creek Rd,Lincoln Creek,Chehalis,WA,98531,https://www.areavii.org/benefit-horse-trials
17717,"AUGUST 6-8, 2021",Area VII Young Rider Benefit  ,Needs Key Lookup,7,-123.083809,46.758701,828 Lincoln Creek Rd,Lincoln Creek,Chehalis,WA,98531,https://www.areavii.org/benefit-horse-trials
17388,"JUNE 27-28, 2020",Arrowhead  ,Needs Key Lookup,7,-108.58403,45.85384,3651 Alkali Creek Rd.,Warfield Park,Billings,MT,59105,http://www.warfieldpark.org
17687,"JUNE 26-27, 2021",Arrowhead  ,Needs Key Lookup,7,-108.58403,45.85384,3651 Alkali Creek Rd.,Warfield Park,Billings,MT,59105,http://www.warfieldpark.org
17367,"JUNE 12-14, 2020",Aspen Farms  ,Needs Key Lookup,7,-122.607213,46.896835,13042 Morris Rd,Aspen Farms,Yelm,WA,98597,http://www.aspenfarmseventing.com/
17445,"SEPTEMBER 4-6, 2020",Aspen Farms  ,Needs Key Lookup,7,-122.607213,46.896835,13042 Morris Rd,Aspen Farms,Yelm,WA,98597,http://www.aspenfarmseventing.com/
17666,"JUNE 11-13, 2021",Aspen Farms   ,Needs Key Lookup,7,-122.607213,46.896835,13042 Morris Rd,Aspen Farms,Yelm,WA,98597,http://www.aspenfarmseventing.com/
17754,"SEPTEMBER 17-19, 2021",Aspen Farms   ,Needs Key Lookup,7,-122.607213,46.896835,13042 Morris Rd,Aspen Farms,Yelm,WA,98597,http://www.aspenfarmseventing.com/
17598,"MARCH 26-28, 2021",at Majestic Oaks ,Horse Trials at Majestic Oaks ,3,-82.213234,29.403458,17500 N US Hwy 441,Exmoor Farm,Reddick,FL,32686,http://majesticoaksocala.com
17598,"MARCH 26-28, 2021",at Majestic Oaks ,Horse Trials at Majestic Oaks (Nov 2020),3,-82.213234,29.403458,17500 N US Hwy 441,Exmoor Farm,Reddick,FL,32686,http://majesticoaksocala.com
17598,"MARCH 26-28, 2021",at Majestic Oaks ,Majestic Oaks June Schooling Show,3,-82.213234,29.403458,17500 N US Hwy 441,Exmoor Farm,Reddick,FL,32686,http://majesticoaksocala.com
17598,"MARCH 26-28, 2021",at Majestic Oaks ,Horse Trials at Majestic Oaks (Jan 2020),3,-82.213234,29.403458,17500 N US Hwy 441,Exmoor Farm,Reddick,FL,32686,http://majesticoaksocala.com
17581,"JANUARY 9-10, 2021",Barnstaple South H.T,Barnstaple South Jackpot and 3-Phase (Sept. 24),3,-82.213234,29.403458,17500 N US Hwy 441,Exmoor Farm,Reddick,FL,32686,http://barnstaplesouth.com
17625,"MAY 1-2, 2021",Barnstaple South H.T ,November 5th: Barnstaple Jackpot + 3-Phase,3,-82.213234,29.403458,17500 N US Hwy 441,Exmoor Farm,Reddick,FL,32686,http://
17455,"SEPTEMBER 11-13, 2020",Blue Ridge Mountain   at TIEC,Blue Ridge Mountain Horse Trials at TIEC(Sep 2020),2,-82.066895,35.282646,4066 Pea Ridge Rd,Tryon International Equestrian Center,Mill Spring,NC,28756,http://www.tryon.com
17711,"JULY 24-25, 2021",Blue Ridge Mountain at TIEC,Blue Ridge Mountain Horse Trials at TIEC(Sep 2019),2,-82.066895,35.282646,4066 Pea Ridge Rd,Tryon International Equestrian Center,Mill Spring,NC,28756,http://www.tryon.com
17374,14-Jun,Bucks County Horse Park  ,Needs Key Lookup,2,-75.17031,40.516807,8934 Easton Rd.,Bucks County Horse Park,Revere,PA,18953,http://www.buckscountyhorsepark.org/
17450,6-Sep,Bucks County Horse Park  ,Needs Key Lookup,2,-75.17031,40.516807,8934 Easton Rd.,Bucks County Horse Park,Revere,PA,18953,http://www.buckscountyhorsepark.org
17671,13-Jun,Bucks County Horse Park  ,Needs Key Lookup,2,-75.17031,40.516807,8934 Easton Rd.,Bucks County Horse Park,Revere,PA,18953,http://www.buckscountyhorsepark.org/
17745,5-Sep,Bucks County Horse Park  ,Needs Key Lookup,2,-75.17031,40.516807,8934 Easton Rd.,Bucks County Horse Park,Revere,PA,18953,http://www.buckscountyhorsepark.org
17434,"AUGUST 21-23, 2020",Caber Farm  ,Needs Key Lookup,7,-122.732574,46.559375,213 Jensen Rd.,Caber Farm,Onalaska,WA,98570,http://www.caberfarm.com/
17732,"AUGUST 20-22, 2021",Caber Farm  ,Needs Key Lookup,7,-122.732574,46.559375,213 Jensen Rd.,Caber Farm,Onalaska,WA,98570,http://www.caberfarm.com/
17552,"SEPTEMBER 4-6, 2020",Caber Farm September   ,Poplar Place Farm September HorseTrials,7,-122.732574,46.559375,213 Jensen Rd.,Caber Farm,Onalaska,WA,98570,http://www.caberfarm.com/
17301,"MARCH 18-22, 2020",Carolina International CCI and  ,Fair Hill International CCI****/***,2,-79.366325,35.01506,2814 Montrose Rd,Carolina Horse Park,Raeford,NC,28376,http://www.carolinainternationalcic.com/
17591,"MARCH 17-21, 2021",Carolina International CCI and  ,Fair Hill International CCI****/***,2,-79.366325,35.01506,2814 Montrose Rd,Carolina Horse Park,Raeford,NC,28376,http://www.carolinainternationalcci.com/
17516,31-May,Carriage House Farm,Cherrylane Horse Trials,4,-92.949326,45.208195,17727 Henna Ave. N,Carriage House Farm,Hugo,MN,55038,http://www.carriagehousefarm.org
17656,6-Jun,Carriage House Farm,Cherrylane Horse Trials,4,-92.949326,45.208195,17727 Henna Ave. N,Carriage House Farm,Hugo,MN,55038,http://www.carriagehousefarm.org
17418,"AUGUST 1-2, 2020",Catalpa Corner Charity  ,Catalpa Corner Charity Horse Trial,4,-91.410169,41.714727,5365 Elmira Rd.,Catalpa Corner,Iowa City,IA,52240,http://www.catalpacorner.org
17714,"JULY 31 - AUGUST 1, 2021",Catalpa Corner Charity  ,Catalpa Corner Charity Horse Trial,4,-91.410169,41.714727,5365 Elmira Rd.,Catalpa Corner,Iowa City,IA,52240,http://www.catalpacorner.org
17328,2-May,Catalpa Corner May Madness  ,Catalpa Corner Charity Horse Trial,4,-91.410169,41.714727,5365 Elmira Rd.,Catalpa Corner,Iowa City,IA,52240,http://www.catalpacorner.org
17460,13-Sep,CDCTA Fall   ,Needs Key Lookup,2,-78.007442,39.1703202,929 Kimble Road,CDCTA Eventing Facility,Berryville,VA,22611,https://cdcta.com/
17752,12-Sep,CDCTA Fall   ,Needs Key Lookup,2,-78.007442,39.1703202,929 Kimble Road,CDCTA Eventing Facility,Berryville,VA,22611,https://cdcta.com/
17312,5-Apr,CDCTA Spring  ,Needs Key Lookup,2,-78.007442,39.1703202,929 Kimble Road,CDCTA Eventing Facility,Berryville,VA,22611,http://www.cdcta.com/
17608,11-Apr,CDCTA Spring  ,Needs Key Lookup,2,-78.007442,39.1703202,929 Kimble Road,CDCTA Eventing Facility,Berryville,VA,22611,http://www.cdcta.com/
17468,20-Sep,Cedar Ridge  ,Needs Key Lookup,8,-83.859131,42.263641,1478 Honey Run Dr,,Ann Arbor,MI,48103,http://
17554,24-Sep,Central FEH Championships at Haras Hacienda,Needs Key Lookup,5,-95.503062,32.472261,14078 TX-110,Texas Rose Horse Park,Tyler,TX,75704,www.harashacienda.com
17399,"JULY 10-12, 2020",Champagne Run at the Park  ,Needs Key Lookup,8,-84.404932,37.93902,5911 Old Richmond Road,Champagne Run Farm,Lexington,KY,40515,http://www.champagnerun.com
17702,"JULY 16-18, 2021",Champagne Run at the Park  ,Needs Key Lookup,8,-84.404932,37.93902,5911 Old Richmond Road,Champagne Run Farm,Lexington,KY,40515,http://www.champagnerun.com
17447,"SEPTEMBER 5-6, 2020",Chardon Valley  ,Needs Key Lookup,8,-85.982407,42.132523,79561 Stapleton Rd,Chardon Valley Farm,Decatur,MI,49045,"http://www.eventingmichigan.org, , https://www.facebook.com/ChardonValleyHorseTrials/"
17749,"SEPTEMBER 11-12, 2021",Chardon Valley  ,Needs Key Lookup,8,-85.982407,42.132523,79561 Stapleton Rd,Chardon Valley Farm,Decatur,MI,49045,"http://www.eventingmichigan.org, , https://www.facebook.com/ChardonValleyHorseTrials/"
17289,"FEBRUARY 29 - MARCH 1, 2020",Chattahoochee Hills  ,Chattahoochee Hills H.T. (April 2019),3,-84.700048,33.639928,9445 Browns Lake Road,The Bouckaert Farm,Fairburn,GA,30213,http://www.chatthillseventing.com/
17309,"APRIL 3-5, 2020",Chattahoochee Hills  ,Chattahoochee Hills H.T. (Aug 2019),3,-84.700048,33.639928,9445 Browns Lake Road,The Bouckaert Farm,Fairburn,GA,30213,http://www.chatthillseventing.com/
17343,"MAY 16-17, 2020",Chattahoochee Hills  ,Chattahoochee Hills H.T. (Aug 2020),3,-84.700048,33.639928,9445 Browns Lake Road,The Bouckaert Farm,Fairburn,GA,30213,http://www.chatthillseventing.com/
17389,"JUNE 27-28, 2020",Chattahoochee Hills  ,Chattahoochee Hills H.T.(Feb 2020),3,-84.716462,33.630239,10045 Cedar Grove Road,Chattahoochee Hills,Fairburn,GA,30213,http://ChattHillsEventing.com
17396,"JULY 3-5, 2020",Chattahoochee Hills  ,Chattahoochee Hills H.T.(Oct 2019),3,-84.700048,33.639928,9445 Browns Lake Road,The Bouckaert Farm,Fairburn,GA,30213,http://www.chatthillseventing.com/
17502,"OCTOBER 24-25, 2020",Chattahoochee Hills  ,Chattahoochee Hills H.T.(Oct 2020),3,-84.716462,33.630239,10045 Cedar Grove Road,Chattahoochee Hills,Fairburn,GA,30213,http://www.chatthillseventing.com/
17584,"MARCH 6-7, 2021",Chattahoochee Hills  ,Chattahoochee Hills HT Summer 1,3,-84.700048,33.639928,9445 Browns Lake Road,The Bouckaert Farm,Fairburn,GA,30213,http://www.chatthillseventing.com/
17642,"MAY 22-23, 2021",Chattahoochee Hills  ,Chattahoochee Hills May H.T.,3,-84.700048,33.639928,9445 Browns Lake Road,The Bouckaert Farm,Fairburn,GA,30213,http://www.chatthillseventing.com/
17692,"JULY 3-4, 2021",Chattahoochee Hills  ,Chattahoochee Hills May H.T.,3,-84.700048,33.639928,9445 Browns Lake Road,The Bouckaert Farm,Fairburn,GA,30213,http://www.chatthillseventing.com/
17698,"JULY 10-11, 2021",Chattahoochee Hills  ,Chattahoochee Hills May H.T.,3,-84.700048,33.639928,9445 Browns Lake Road,The Bouckaert Farm,Fairburn,GA,30213,http://www.chatthillseventing.com/
17441,"AUGUST 29-30, 2020",Chattahoochee Hills   ,Chattahoochee Hills May H.T.,3,-84.716462,33.630239,10045 Cedar Grove Road,Chattahoochee Hills,Fairburn,GA,30213,http://www.chatthillseventing.com/
17607,"APRIL 9-11, 2021",Chattahoochee Hills   ,Chattahoochee Hills May H.T.,3,-84.700048,33.639928,9445 Browns Lake Road,The Bouckaert Farm,Fairburn,GA,30213,http://www.chatthillseventing.com/
17742,"SEPTEMBER 4-5, 2021",Chattahoochee Hills   ,Chattahoochee Hills May H.T.,3,-84.716462,33.630239,10045 Cedar Grove Road,Chattahoochee Hills,Fairburn,GA,30213,http://www.chatthillseventing.com/
17796,"OCTOBER 30-31, 2021",Chattahoochee Hills   ,Chattahoochee Hills May H.T.,3,-84.716462,33.630239,10045 Cedar Grove Road,Chattahoochee Hills,Fairburn,GA,30213,http://www.chatthillseventing.com/
17415,"JULY 31 - AUGUST 2, 2020",Cobblestone Farms  ,Glenarden Farms Horse Trials,8,-83.844574,42.365833,5601 Zeeb Road,Cobblestone Farm,Dexter,MI,48130,http://www.cobblestonefarmsllc.com
17390,"JUNE 27-28, 2020",Cobblestone Farms   I,Needs Key Lookup,8,-83.844574,42.365833,5601 Zeeb Road,Cobblestone Farm,Dexter,MI,48130,http://www.cobblestonefarmsllc.com
17693,"JULY 3-4, 2021",Cobblestone Farms  I ,Needs Key Lookup,8,-83.844574,42.365833,5601 Zeeb Road,Cobblestone Farm,Dexter,MI,48130,http://www.cobblestonefarmsllc.com
17718,"AUGUST 6-8, 2021",Cobblestone Farms II,Needs Key Lookup,8,-83.844574,42.365833,5601 Zeeb Road,Cobblestone Farm,Dexter,MI,48130,http://www.cobblestonefarmsllc.com
17347,"SEPTEMBER 12-13, 2020",Coconino,Needs Key Lookup,10,-111.6929297,35.144368,Fort TutHill Fairgrounds,Fort Tut Hill Fairgrounds,Flagstaff,AZ,86001,http://www.coconinohorsetrials.com/
17394,"JULY 3-5, 2020",Coconino Summer I    ,Needs Key Lookup,10,-111.6929297,35.144368,Fort TutHill Fairgrounds,Fort Tut Hill Fairgrounds,Flagstaff,AZ,86001,http://www.coconinohorsetrials.com/
17695,"JULY 2-4, 2021",Coconino Summer I    ,Needs Key Lookup,10,-111.6929297,35.144368,Fort TutHill Fairgrounds,Fort Tut Hill Fairgrounds,Flagstaff,AZ,86001,http://www.coconinohorsetrials.com/
17356,"MAY 30-31, 2020",Colorado Horse Park  ,Colorado Horse Park H.T.(June 2019),9,-104.743507,39.436527,7522 South Pinery Drive,Colorado Horse Park Western Arena Complex,Parker,CO,80134,http://www.coloradohorsepark.com/
17658,"JUNE 5-6, 2021",Colorado Horse Park  ,Colorado Horse Park H.T.(June 2019),9,-104.743507,39.436527,7522 South Pinery Drive,Colorado Horse Park Western Arena Complex,Parker,CO,80134,http://www.coloradohorsepark.com/
17588,"MARCH 12-14, 2021",Copper Meadows ,Needs Key Lookup,6,-116.904612,33.041472,633 Montecito Way,Copper Meadows Horse Park,Ramona,CA,92065,http://www.copper-meadows.com/
17294,"MARCH 13-15, 2020",Copper Meadows  ,Needs Key Lookup,6,-116.904612,33.041472,633 Montecito Way,Copper Meadows Horse Park,Ramona,CA,92065,http://www.copper-meadows.com/
17446,"SEPTEMBER 4-6, 2020",Copper Meadows   ,Needs Key Lookup,6,-116.904612,33.041472,633 Montecito Way,Copper Meadows Horse Park,Ramona,CA,92065,http://www.copper-meadows.com
17746,"SEPTEMBER 10-12, 2021","Copper Meadows Eventing, LLC   ",Needs Key Lookup,6,-116.904612,33.041472,633 Montecito Way,Copper Meadows Horse Park,Ramona,CA,92065,http://www.copper-meadows.com
17442,5-Sep,Course Brook  ,Course Brook Farm Fall Horse Trials,1,-71.399742,42.252289,39 Brush Hill Rd,Course Brook Farm,Sherborn,MA,1770,https://coursebrookfarm.com/
17747,4-Sep,Course Brook    ,Course Brook Farm Horse Trials,1,-71.399742,42.252289,39 Brush Hill Rd,Course Brook Farm,Sherborn,MA,1770,https://coursebrookfarm.com/
17534,"JULY 18-19, 2020",Course Brook Farm  ,Course Brook Farm Horse Trials,1,-71.399742,42.252289,39 Brush Hill Rd,Course Brook Farm,Sherborn,MA,1770,https://www.coursebrookfarm.com/usef-usea-horse-trials
17534,"JULY 18-19, 2020",Course Brook Farm  ,Course Brook Farm Fall Horse Trials,1,-71.399742,42.252289,39 Brush Hill Rd,Course Brook Farm,Sherborn,MA,1770,https://www.coursebrookfarm.com/usef-usea-horse-trials
17712,"JULY 24-25, 2021",Course Brook Farm    ,Course Brook Farm Horse Trials,1,-71.399742,42.252289,39 Brush Hill Rd,Course Brook Farm,Sherborn,MA,1770,https://www.coursebrookfarm.com/usef-usea-horse-trials
17393,"MARCH 27-28, 2020",Designer Builders Stable View Spring CCI-S,Stable View Spring Horse Trials,3,-81.799975,33.648594,117 Stable Dr,Stable View Farm,Aiken,SC,29801,http://StableViewFarm.com
17354,"MAY 29-31, 2020",Equestrians' Institute  ,Needs Key Lookup,7,-120.966752,47.194533,1202 Douglas Munro Blvd,Washington State Horse Park,Cle Elum,WA,98922,http://einw.org
17651,"MAY 28-30, 2021",Equestrians' Institute  ,Needs Key Lookup,7,-120.966752,47.194533,1202 Douglas Munro Blvd,Washington State Horse Park,Cle Elum,WA,98922,http://einw.org
17463,"SEPTEMBER 18-20, 2020",Equestrians' Institute   ,Needs Key Lookup,7,-120.966752,47.194533,1202 Douglas Munro Blvd,Washington State Horse Park,Cle Elum,WA,98922,http://einw.org
17741,"SEPTEMBER 3-5, 2021",Equestrians' Institute   ,Needs Key Lookup,7,-120.966752,47.194533,1202 Douglas Munro Blvd,Washington State Horse Park,Cle Elum,WA,98922,http://einw.org
17474,27-Sep,ESDCTA New Jersey   ,ESDCTA New Jersey H.T. at the Horsepark,2,-74.498207,40.193207,626 Rte 524,The Horsepark of New Jersey,Allentown,NJ,8501,https://www.esdcta.org
17766,"SEPTEMBER 25-26, 2021",ESDCTA New Jersey    ,ESDCTA New Jersey H.T. at the Horsepark,2,-74.498207,40.193207,626 Rte 524,The Horsepark of New Jersey,Allentown,NJ,8501,https://www.esdcta.org
17407,"JULY 17-19, 2020",Essex  ,Essex Horse Trials,2,-74.6361311,40.6847539,50 US Highway 202,Moorland Farm,Far Hills,NJ,7931,http://www.essexhorsetrials.org
17703,"JULY 16-18, 2021",Essex   ,Essex Horse Trials,2,-74.6361311,40.6847539,50 US Highway 202,Moorland Farm,Far Hills,NJ,7931,http://www.essexhorsetrials.org
17411,"JULY 24-26, 2020",Event at Rebecca Farm,Needs Key Lookup,7,-114.376572,48.229515,1010 West Springcreek Rd,Rebecca Farm,Kalispell,MT,59901,http://www.rebeccafarm.org/
17706,"JULY 21-25, 2021",Event at Rebecca Farm,Needs Key Lookup,7,-114.376572,48.229515,1010 West Springcreek Rd,Rebecca Farm,Kalispell,MT,59901,http://www.rebeccafarm.org/
17344,"MAY 16-17, 2020",Fair Hill International  ,Fair Hill International April Horse Trials,2,-75.860126,39.701706,4600 Telegraph Rd,Fair Hill - Telegraph,Elkton,MD,21921,http://www.fairhillinternational.org
17426,"AUGUST 7-9, 2020",Fair Hill International  ,Fair Hill International August Horse Trials,2,-75.860126,39.701706,4600 Telegraph Rd,Fair Hill - Telegraph,Elkton,MD,21921,http://fairhillinternational.org/
17643,"MAY 15-16, 2021",Fair Hill International   ,Fair Hill International CCI****/***,2,-75.860126,39.701706,4600 Telegraph Rd,Fair Hill - Telegraph,Elkton,MD,21921,http://www.fairhillinternational.org
17719,"AUGUST 7-8, 2021",Fair Hill International    ,Fair Hill International H.T.(May 2019),2,-75.860126,39.701706,4600 Telegraph Rd,Fair Hill - Telegraph,Elkton,MD,21921,http://fairhillinternational.org/
17315,"APRIL 10-12, 2020",Fair Hill International April   and CCI-S,Fair Hill International June Starter HT,2,-75.860126,39.701706,4600 Telegraph Rd,Fair Hill - Telegraph,Elkton,MD,21921,http://www.fairhillinternational.org
17606,"APRIL 9-11, 2021",Fair Hill International April   and CCI-S,Fair Hill International May Starter HT,2,-75.860126,39.701706,4600 Telegraph Rd,Fair Hill - Telegraph,Elkton,MD,21921,http://www.fairhillinternational.org
17315,"APRIL 10-12, 2020",Fair Hill International April   and CCI-S,Fair Hill Starter Horse Trials ,2,-75.860126,39.701706,4600 Telegraph Rd,Fair Hill - Telegraph,Elkton,MD,21921,http://www.fairhillinternational.org
17606,"APRIL 9-11, 2021",Fair Hill International April   and CCI-S,Fair Hill Starter Horse Trials (September 2019),2,-75.860126,39.701706,4600 Telegraph Rd,Fair Hill - Telegraph,Elkton,MD,21921,http://www.fairhillinternational.org
17363,6-Jun,Feather Creek Farm  ,Feather Creek Farm H.T.(Aug 2019),5,-97.331001,35.237457,1501 72nd Ave,Feather Creek Farm,Norman,OK,73026,https://www.facebook.com/Feather-Creek-Farm-116967058316156/
17363,6-Jun,Feather Creek Farm  ,Feather Creek Farm H.T.(June 2020),5,-97.331001,35.237457,1501 72nd Ave,Feather Creek Farm,Norman,OK,73026,https://www.facebook.com/Feather-Creek-Farm-116967058316156/
17438,22-Aug,Feather Creek Farm  ,Feather Creek Farm H.T.(Sept 2019),5,-97.331001,35.237457,1501 72nd Ave,Feather Creek Farm,Norman,OK,73026,https://www.facebook.com/Feather-Creek-Farm-116967058316156/
17555,"OCTOBER 22-24, 2020",FEH & YEH Last Chance Qualifier & West Coast Championship,Needs Key Lookup,6,-120.692764,35.727787,8715 N. River Rd,Twin Rivers Horse Park,Paso Robles,CA,93446,http://twinrivershorsepark.com/
17531,"SEPTEMBER 26-27, 2020",FEH Championships at Loch Moy Farm,Needs Key Lookup,2,-77.429489,39.270748,1235 Park Mills Road,Loch Moy Farm,Adamstown,MD,21710,http://www.themarylandhorsetrials.com
17821,25-Sep,FEH Championships at Loch Moy Farm,Needs Key Lookup,2,-77.429489,39.270748,1235 Park Mills Road,Loch Moy Farm,Adamstown,MD,21710,http://www.themarylandhorsetrials.com
17484,25-Sep,FEH/YEH Qualifier at Loch Moy Farm,Needs Key Lookup,2,-77.429489,39.270748,1235 Park Mills Road,Loch Moy Farm,Adamstown,MD,21710,http://www.themarylandhorsetrials.com
17820,24-Sep,FEH/YEH Qualifier at Loch Moy Farm,Needs Key Lookup,2,-77.429489,39.270748,1235 Park Mills Road,Loch Moy Farm,Adamstown,MD,21710,http://www.themarylandhorsetrials.com
17316,"JULY 25-26, 2020",FENCE  ,FENCE Horse Trial ,3,-82.176845,35.196822,3381 Hunting Country Rd.,Fence Equestrian Center - FENCE,Tryon,NC,28782,http://www.fence.org
17613,"APRIL 17-18, 2021",FENCE  ,FENCE Horse Trial (April 2019),3,-82.176845,35.196822,3381 Hunting Country Rd.,Fence Equestrian Center - FENCE,Tryon,NC,28782,http://www.fence.org
17448,"SEPTEMBER 5-6, 2020",Five Points  ,Five Points Horse Trials,2,-79.366325,35.01506,2814 Montrose Rd,Carolina Horse Park,Raeford,NC,28376,http://www.carolinahorsepark.com
17737,"AUGUST 28-29, 2021",Five Points   ,Five Points Horse Trials,2,-79.366325,35.01506,2814 Montrose Rd,Carolina Horse Park,Raeford,NC,28376,http://www.carolinahorsepark.com
17471,"SEPTEMBER 26-27, 2020",Fleur de Leap  ,Fleur de Leap Horse Trials,5,-90.184767,30.643,13349 Verger Road,LAGNIAPPE EQUESTRIAN CENTER,Folsom,LA,70437,http://www.sedariders.org/
17775,"OCTOBER 2-3, 2021",Fleur de Leap  ,Fleur de Leap Horse Trials,5,-90.184767,30.643,13349 Verger Road,LAGNIAPPE EQUESTRIAN CENTER,Folsom,LA,70437,http://www.sedariders.org/
17456,"SEPTEMBER 12-13, 2020",Flora Lea Fall   ,Flora Lea Fall H.T. (Sep 2020),2,-74.814918,39.896675,21 Branin Rd.,Flora Lea Farm,Medford,NJ,8055,http://www.floraleafarm.com
17750,"SEPTEMBER 11-12, 2021",Flora Lea Fall    ,Flora Lea Fall H.T.(Sep 2019),2,-74.814918,39.896675,21 Branin Rd.,Flora Lea Farm,Medford,NJ,8055,http://www.floraleafarm.com
17537,23-Aug,Flora Lea Farm YEH  and Mini Event,Flora Lea Spring Horse Trials,2,-74.814918,39.896675,21 Branin Rd.,Flora Lea Farm,Medford,NJ,8055,http://floraleafarm.com
17734,21-Aug,Flora Lea Farm YEH  and Mini Event,Flora Lea Fall H.T. (Sep 2020),2,-74.814918,39.896675,21 Branin Rd.,Flora Lea Farm,Medford,NJ,8055,http://floraleafarm.com
17536,21-Jun,Flora Lea Farm YEH and Mini Event  ,Flora Lea Fall H.T.(Sep 2019),2,-74.814918,39.896675,21 Branin Rd.,Flora Lea Farm,Medford,NJ,8055,http://floraleafarm.com
17678,20-Jun,Flora Lea Farm YEH and Mini Event  ,Flora Lea Spring Horse Trials,2,-74.814918,39.896675,21 Branin Rd.,Flora Lea Farm,Medford,NJ,8055,http://floraleafarm.com
17352,"MAY 23-24, 2020",Flora Lea Spring  ,Flora Lea Spring Horse Trials,2,-74.814918,39.896675,21 Branin Rd.,Flora Lea Farm,Medford,NJ,8055,http://floraleafarm.com
17647,"MAY 22-23, 2021",Flora Lea Spring   ,Flora Lea Spring Horse Trials,2,-74.814918,39.896675,21 Branin Rd.,Flora Lea Farm,Medford,NJ,8055,http://floraleafarm.com
17452,"SEPTEMBER 10-13, 2020",Flying Cross Farm  ,Full Gallop Farm HT,8,-85.523209,38.426964,9220 W Hwy 42,Flying Cross Farm,Goshen,KY,40026,www.flyingcrossfarm.org
17756,"SEPTEMBER 17-19, 2021",Flying Cross Farm  ,Full Gallop Farm HT,8,-85.523209,38.426964,9220 W Hwy 42,Flying Cross Farm,Goshen,KY,40026,www.flyingcrossfarm.org
17383,"JUNE 25-28, 2020",Fox River Valley Pony Club   ,Fox River Valley Pony Club HT,4,-88.223786,42.145417,254 Bateman Rd,Barrington Hills Park Riding Center,Barrington,IL,60010,http://www.FRVPCHorsetrials.org
17681,"JUNE 24-27, 2021",Fox River Valley Pony Club   ,Fox River Valley Pony Club HT,4,-88.223786,42.145417,254 Bateman Rd,Barrington Hills Park Riding Center,Barrington,IL,60010,http://www.FRVPCHorsetrials.org
17563,"JANUARY 16-17, 2021",Fresno County Horse Park,Radnor Hunt Horse Trials,6,-119.923032,36.843311,7430 N. Weber Ave,Fresno County Horsepark,Fresno,CA,93722,http://www.FresnoCountyHorsePark.com
17317,"APRIL 17-19, 2020",Fresno County Horse Park  ,Texas Rose Horse Park Fall HT,6,-119.923032,36.843311,7430 N. Weber Ave,Fresno County Horsepark,Fresno,CA,93722,http://www.FresnoCountyHorsePark.com
