Title,Merge_Candidate,Area,Lon,Lat,EventVenueAddress,EventVenueFacilityName,EventVenueCity,EventVenueState,EventVenueZip,EventWebsite
Southern Pines   ,Southern Pines Horse Trials - CHP (Mar 2020),2,-79.36633,35.01506,2814 Montrose Rd,Carolina Horse Park,Raeford,NC,28376,http://www.carolinahorsepark.com/
Sporting Days Farm   IV,Sporting Days Farm April Horse Trials (2019),3,-81.59201,33.52139,3549 Charleston Hwy,Sporting Days Farm,Aiken,SC,29801,http://www.sportingdaysfarm.com/
Hitching Post Farm  ,Sporting Days Farm Feb. HT,1,-72.56326,43.81005,2096 Back River Rd.,Hitching Post Farm,S. Royalton,VT,5068,http://www.hitchingpostfarm.com/
Hitching Post Farm  ,Sporting Days Farm Feb. HT,1,-72.56326,43.81005,2096 Back River Rd.,Hitching Post Farm,S. Royalton,VT,5068,http://www.hitchingpostfarm.com/
Hitching Post Farm    ,Sporting Days Farm Feb. HT,1,-72.56326,43.81005,2096 Back River Rd.,Hitching Post Farm,S. Royalton,VT,5068,http://www.hitchingpostfarm.com/
Sporting Days Farm   IV,Sporting Days Farm Feb. HT,3,-81.59201,33.52139,3549 Charleston Hwy,Sporting Days Farm,Aiken,SC,29801,http://www.sportingdaysfarm.com/
Sporting Days Farm April   III ,Sporting Days Farm Horse Trials,3,-81.59201,33.52139,3549 Charleston Hwy,Sporting Days Farm,Aiken,SC,29801,http://www.sportingdaysfarm.com/
Sporting Days Farm February Trials I   ,Sporting Days Farm Horse Trials,3,-81.59201,33.52139,3549 Charleston Hwy,Sporting Days Farm,Aiken,SC,29801,http://www.sportingdaysfarm.com/
Sporting Days Farm April   III ,Sporting Days Farm Horse Trials IV(Dec 2019),3,-81.59201,33.52139,3549 Charleston Hwy,Sporting Days Farm,Aiken,SC,29801,http://www.sportingdaysfarm.com/
Sporting Days Farm February   ,Sporting Days Farm March Horse Trials,3,-81.59201,33.52139,3549 Charleston Hwy,Sporting Days Farm,Aiken,SC,29801,http://www.sportingdaysfarm.com/
Sporting Days Farm March   II,Sporting Days Farm March Horse Trials,3,-81.59201,33.52139,3549 Charleston Hwy,Sporting Days Farm,Aiken,SC,29801,http://www.sportingdaysfarm.com/
Sporting Days Farm March   II,Sporting Days Farm March Horse Trials,3,-81.59201,33.52139,3549 Charleston Hwy,Sporting Days Farm,Aiken,SC,29801,http://www.sportingdaysfarm.com/
Spring Gulch  ,Spring Gulch Horse Trials,9,-104.99536,39.48537,Hwy 85,Spring Gulch Equestrian Area,Littleton,CO,92065,http://springgulchhorsetrials.com 
Spring Gulch  ,Spring Gulch Horse Trials,9,-104.99536,39.48537,Hwy 85,Spring Gulch Equestrian Area,Littleton,CO,92065,http://www.msea-ccc.org/
Spring Gulch  ,Spring Gulch Horse Trials,9,-104.99536,39.48537,Hwy 85,Spring Gulch Equestrian Area,Littleton,CO,92065,http://springgulchhorsetrials.com 
Spring Gulch   ,Spring Gulch Horse Trials,9,-104.99536,39.48537,Hwy 85,Spring Gulch Equestrian Area,Littleton,CO,92065,http://www.msea-ccc.org/
Stable View Aiken Opener  ,Stable View Aiken Opener H.T.,3,-81.79998,33.64859,117 Stable Dr,Stable View Farm,Aiken,SC,29801,http://www.stableviewfarm.com
Stable View Aiken Opener  ,Stable View Eventing Academy (December),3,-81.79998,33.64859,117 Stable Dr,Stable View Farm,Aiken,SC,29801,http://www.stableviewfarm.com
Stable View Oktoberfest  2/3/4* and  ,Stable View Eventing Academy Schooling H.T.,3,-81.79998,33.64859,117 Stable Dr,Stable View Farm,Aiken,SC,29801,http://www.StableViewFarm.com
Stable View Oktoberfest 1/ 2/3/4* and  ,Stable View Eventing Academy Schooling HorseTrial,3,-81.79998,33.64859,117 Stable Dr,Stable View Farm,Aiken,SC,29801,http://www.StableViewFarm.com
Stable View Spring  ,Stable View Horse Trials (June),3,-81.79998,33.64859,117 Stable Dr,Stable View Farm,Aiken,SC,29801,http://www.stableviewfarm.com
Stable View Spring 1/2/3/4*,Stable View Oktoberfest 1/ 2/3/4* and H.T.,3,-81.79998,33.64859,117 Stable Dr,Stable View Farm,Aiken,SC,29801,http://StableViewFarm.com
Stable View Summer   ,Stable View Schooling Horse Trial,3,-81.79998,33.64859,117 Stable Dr,Stable View Farm,Aiken,SC,29801,http://stableviewfarm.com
Stable View Summer   ,Stable View Schooling Horse Trial(November),3,-81.79998,33.64859,117 Stable Dr,Stable View Farm,Aiken,SC,29801,http://stableviewfarm.com
Designer Builders Stable View Spring CCI-S,Stable View Spring Horse Trials,3,-81.79998,33.64859,117 Stable Dr,Stable View Farm,Aiken,SC,29801,http://StableViewFarm.com
Stable View Summer   ,Stable View Spring Horse Trials,3,-81.79998,33.64859,117 Stable Dr,Stable View Farm,Aiken,SC,29801,http://stableviewfarm.com
Stable View Summer   ,Stable View Spring Horse Trials (2019),3,-81.79998,33.64859,117 Stable Dr,Stable View Farm,Aiken,SC,29801,http://stableviewfarm.com
Stable View Summer   ,Stable View Summer Horse Trials,3,-81.79998,33.64859,117 Stable Dr,Stable View Farm,Aiken,SC,29801,http://stableviewfarm.com
Stable View Summer   ,Stable View Winter CT - Jan,3,-81.79998,33.64859,117 Stable Dr,Stable View Farm,Aiken,SC,29801,http://stableviewfarm.com
Stable View Summer   ,Stableview Eventing Academy- Aug,3,-81.79998,33.64859,117 Stable Dr,Stable View Farm,Aiken,SC,29801,http://stableviewfarm.com
Stable View Summer   ,Stableview Eventing Academy- July,3,-81.79998,33.64859,117 Stable Dr,Stable View Farm,Aiken,SC,29801,http://stableviewfarm.com
Surefire Farm  ,Surefire Farm Horse Trials ,2,-77.74166,39.05602,Jeb Stuart Rd,Surefire Farm,Purcellville,VA,20132,http://www.surefireeventing.com/
Surefire Farm   ,Surefire Farm Horse Trials ,2,-77.74166,39.05602,Jeb Stuart Rd,Surefire Farm,Purcellville,VA,20132,http://www.surefireeventing.com/
Surefire Farm  ,Surefire Horse Trials,2,-77.76337,39.05034,20490 St Louis Rd,Surefire Farm,Purcelville,VA,20132,http://www.surefireeventing.com/
Fresno County Horse Park  ,Texas Rose Horse Park Fall HT,6,-119.92303,36.84331,7430 N. Weber Ave,Fresno County Horsepark,Fresno,CA,93722,http://www.FresnoCountyHorsePark.com
Fresno County Horse Park  ,Texas Rose Horse Park Fall HT,6,-119.92303,36.84331,7430 N. Weber Ave,Fresno County Horsepark,Fresno,CA,93722,http://www.fresnocountyhorsep.com
Fresno County Horse Park  ,Texas Rose Horse Park Fall HT,6,-119.92303,36.84331,7430 N. Weber Ave,Fresno County Horsepark,Fresno,CA,93722,http://www.Fresnocountyhorsep.com
Fresno County Horse Park  ,Texas Rose Horse Park Fall HT,6,-119.92303,36.84331,7430 N. Weber Ave,Fresno County Horsepark,Fresno,CA,93722,http://www.FresnoCountyHorsePark.com
Fresno County Horse Park  ,Texas Rose Horse Park Fall HT,6,-119.92303,36.84331,7430 N. Weber Ave,Fresno County Horsepark,Fresno,CA,93722,http://www.FresnoCountyHorsePark.com
Fresno County Horse Park    ,Texas Rose Horse Park Fall HT,6,-119.92303,36.84331,7430 N. Weber Ave,Fresno County Horsepark,Fresno,CA,93722,http://www.fresnocountyhorsep.com
Fresno County Horse Park    ,Texas Rose Horse Park Fall HT,6,-119.92303,36.84331,7430 N. Weber Ave,Fresno County Horsepark,Fresno,CA,93722,http://www.Fresnocountyhorsep.com
Fresno County Horse Park CCI &  ,Texas Rose Horse Park Fall HT,6,-119.92303,36.84331,7430 N. Weber Ave,Fresno County Horsepark,Fresno,CA,93722,http://www.FresnoCountyHorsePark.com
Fresno County Horse Park Combined Test,Texas Rose Horse Park Fall HT,6,-119.92303,36.84331,7430 N. Weber Ave,Fresno County Horsepark,Fresno,CA,93722,http://www.FresnoCountyHorsePark.com
Texas Rose Horse Park  ,Texas Rose Horse Park Fall HT,5,-95.50306,32.47226,14078 TX-110,Texas Rose Horse Park,Tyler,TX,75704,http://www.texasrosehorsepark.com
Texas Rose Horse Park  ,Texas Rose Horse Park H.T.,5,-95.50306,32.47226,14078 TX-110,Texas Rose Horse Park,Tyler,TX,75704,http://www.texasrosehorsepark.com
Texas Rose Horse Park  ,Texas Rose Horse Park H.T.(Mar 2020),5,-95.50306,32.47226,14078 TX-110,Texas Rose Horse Park,Tyler,TX,75704,http://www.texasrosehorsepark.com
Texas Rose Horse Park Fall  ,Texas Rose Horse Park Summer Horse Trials,5,-95.50306,32.47226,14078 TX-110,Texas Rose Horse Park,Tyler,TX,75704,http://www.texasrosehorsepark.com
Texas Rose Horse Park Summer  ,Texas Rose Horse Park Summer Horse Trials,5,-95.50306,32.47226,14078 TX-110,Texas Rose Horse Park,Tyler,TX,75704,http://www.texasrosehorsepark.com
Texas Rose Horse Park Fall    ,Texas Rose Horse Trials (March 2019),5,-95.50306,32.47226,14078 TX-110,Texas Rose Horse Park,Tyler,TX,75704,http://www.texasrosehorsepark.com
The Fork at TIEC ,The Fork at Tryon (April 2019),2,-82.06690,35.28265,4066 Pea Ridge Rd,Tryon International Equestrian Center,Mill Spring,NC,28756,http://www.tryon.com
The Fork at TIEC ,The Fork at Tryon (April 2019),2,-82.06690,35.28265,4066 Pea Ridge Rd,Tryon International Equestrian Center,Mill Spring,NC,28756,http://www.tryon.com
The Maryland International +  ,The Maryland International + H.T.(Jul 2019),2,-77.42949,39.27075,1235 Park Mills Road,Loch Moy Farm,Adamstown,MD,21710,http://www.themarylandhorsetrials.com/
The Maryland International +   ,The Maryland International + H.T.(Jul 2019),2,-77.42949,39.27075,1235 Park Mills Road,Loch Moy Farm,Adamstown,MD,21710,http://www.themarylandhorsetrials.com/
The Event at TerraNova ,The Spring Event at Woodside (May 2019),3,-82.21323,29.40346,17500 N US Hwy 441,Exmoor Farm,Reddick,FL,32686,http://
The Spring Event at Woodside,The Spring Event at Woodside (May 2019),6,-122.24548,37.40747,3674 Sand Hill Rd.,Woodside Horse Park,Woodside,CA,94062,http://woodsideeventing.com/
The Spring Event at Woodside,The Spring Event at Woodside (May 2019),6,-122.24548,37.40747,3674 Sand Hill Rd.,Woodside Horse Park,Woodside,CA,94062,http://woodsideeventing.com/
The Summer Event at Woodside ,The Summer Event at Woodside (Aug 2019),6,-122.24548,37.40747,3674 Sand Hill Rd.,Woodside Horse Park,Woodside,CA,94062,http://www.woodsideeventing.com
The Summer Event at Woodside ,The Summer Event at Woodside (Aug 2020),6,-122.24548,37.40747,3674 Sand Hill Rd.,Woodside Horse Park,Woodside,CA,94062,http://www.woodsideeventing.com
The VHT International,The VHT International & H.T.(Oct 2020),2,-79.42419,37.80951,487 Maury River Rd,The Virginia Horse Center,Lexington,VA,24435,http://www.vahorsetrials.com
VHT International ,The VHT International & H.T.(Oct 2020),2,-79.42419,37.80951,487 Maury River Rd,The Virginia Horse Center,Lexington,VA,24435,http://www.vahorsetrials.com/
The VHT International ,The VHT International H.T.(Oct 2019),2,-79.42419,37.80951,487 Maury River Rd,The Virginia Horse Center,Lexington,VA,24435,http://www.vahorsetrials.com
VHT International &  ,The VHT International H.T.(Oct 2019),2,-79.42419,37.80951,487 Maury River Rd,The Virginia Horse Center,Lexington,VA,24435,http://www.vahorsetrials.com/
Three Lakes Winter I   at Caudle Ranch,Three Lakes Winter 1,3,-81.83154,28.61913,18543 Highway 19,Caudle Ranch,Groveland,FL,34736,http://www.threelakesht.com
Three Lakes Winter I   at Caudle Ranch,Three Lakes Winter II HT ,3,-81.83154,28.61913,18543 Highway 19,Caudle Ranch,Groveland,FL,34736,http://www.threelakesht.com
Three Lakes Winter II   at Caudle Ranch,Three Lakes Winter II HT ,3,-81.83154,28.61913,18543 Highway 19,Caudle Ranch,Groveland,FL,34736,http://www.threelakesht.com
Three Lakes Winter II   at Caudle Ranch,Three Lakes Winter II HT ,3,-81.83154,28.61913,18543 Highway 19,Caudle Ranch,Groveland,FL,34736,http://www.threelakesht.com
Town Hill Farm  ,Town Hill Farm Horse Trials(Aug 2019),1,-73.43116,41.93681,55 Lime Rock Rd (Rt. 112),Town Hill Farm,Lakeville,CT,6039,http://www.townhillfarm.com
Town Hill Farm  ,Town Hill Farm Horse Trials(Aug 2020),1,-73.43116,41.93681,55 Lime Rock Rd (Rt. 112),Town Hill Farm,Lakeville,CT,6039,http://www.townhillfarm.com
Tryon Fall   ,Tryon Riding & Hunt Club H.T.,2,-82.06690,35.28265,4066 Pea Ridge Rd,Tryon International Equestrian Center,Mill Spring,NC,28756,http://www.tryon.com
Tryon International 3-Day Event,Tryon Riding & Hunt Club H.T.,2,-82.06690,35.28265,4066 Pea Ridge Rd,Tryon International Equestrian Center,Mill Spring,NC,28756,http://www.tryon.com
Tryon International 3-Day Event  ,Tryon Riding & Hunt Club H.T.,2,-82.06690,35.28265,4066 Pea Ridge Rd,Tryon International Equestrian Center,Mill Spring,NC,28756,http://www.tryon.com
Tryon Riding & Hunt Club ,Tryon Riding & Hunt Club H.T.,3,-82.08144,35.23622,6985 S. NC Hwy. 9,Fence Equestrian Center - Tryon,Columbus,NC,28722,www.tryonridingandhuntclub.org
"Tryon Riding & Hunt Club ""Morris the Horse"" Trials",Tryon Riding & Hunt Club H.T.,3,-82.08144,35.23622,6985 S. NC Hwy. 9,Fence Equestrian Center - Tryon,Columbus,NC,28722,www.tryonridingandhuntclub.org
Valinor Farm  ,Valinor Farm Horse Trials(June 2019),1,-70.57221,41.86124,1067 Old Sandwich Rd,Valinor Farm,Plymouth,MA,2360,http://www.valinorfarm.com
Valinor Farm   ,Valinor Farm Horse Trials(June 2019),1,-70.57221,41.86124,1067 Old Sandwich Rd,Valinor Farm,Plymouth,MA,2360,http://www.valinorfarm.com
War Horse Event Series August  ,War Horse Event Series (Aug 2020),2,-79.36633,35.01506,2814 Montrose Rd,Carolina Horse Park,Raeford,NC,28376,http://www.carolinahorsepark.com/
War Horse Event Series July  ,War Horse Event Series (August 2019),2,-79.36633,35.01506,2814 Montrose Rd,Carolina Horse Park,Raeford,NC,28376,http://www.carolinahorsepark.com/
War Horse Event Series June  ,War Horse Event Series (July 2019),2,-79.36633,35.01506,2814 Montrose Rd,Carolina Horse Park,Raeford,NC,28376,http://www.carolinahorsepark.com/
War Horse Event Series November  ,War Horse Event Series (July 2020),2,-79.36633,35.01506,2814 Montrose Rd,Carolina Horse Park,Raeford,NC,28376,http://www.carolinahorsepark.com/
War Horse Event Series October  ,War Horse Event Series (June 2019),2,-79.36633,35.01506,2814 Montrose Rd,Carolina Horse Park,Raeford,NC,28376,http://www.carolinahorsepark.com/
War Horse Event Series October  ,War Horse Event Series (June 2020),2,-79.36633,35.01506,2814 Montrose Rd,Carolina Horse Park,Raeford,NC,28376,http://www.carolinahorsepark.com/
War Horse Event Series October  ,War Horse Event Series (November 2019),2,-79.36633,35.01506,2814 Montrose Rd,Carolina Horse Park,Raeford,NC,28376,http://www.carolinahorsepark.com/
War Horse Event Series October  ,War Horse Event Series (October 2019),2,-79.36633,35.01506,2814 Montrose Rd,Carolina Horse Park,Raeford,NC,28376,http://www.carolinahorsepark.com/
War Horse Event Series October  ,War Horse Event Series May HT,2,-79.36633,35.01506,2814 Montrose Rd,Carolina Horse Park,Raeford,NC,28376,http://www.carolinahorsepark.com/
War Horse Event Series October  ,War Horse Event Series November H.T.(Nov 2020),2,-79.36633,35.01506,2814 Montrose Rd,Carolina Horse Park,Raeford,NC,28376,http://www.carolinahorsepark.com/
War Horse Event Series October  ,War Horse Event Series October H.T.(Oct 2020),2,-79.36633,35.01506,2814 Montrose Rd,Carolina Horse Park,Raeford,NC,28376,http://www.carolinahorsepark.com/
Waredaca  ,Waredaca Classic Horse Trials,2,-77.08061,39.23332,4015 Damascus Rd,Waredaca Equestrian Facility,Laytonsville,MD,20882,http://www.waredaca.com
Waredaca   ,Waredaca Classic Horse Trials (Oct 2020),2,-77.08061,39.23332,4015 Damascus Rd,Waredaca Equestrian Facility,Laytonsville,MD,20882,http://www.waredaca.com
Waredaca Classic Three Day Event,Waredaca Farm August HT,2,-77.08061,39.23332,4015 Damascus Rd,Waredaca Equestrian Facility,Laytonsville,MD,20882,http://www.waredaca.com
Waredaca Classic Three Day Event ,Waredaca Farm H.T.(Aug 2020),2,-77.08061,39.23332,4015 Damascus Rd,Waredaca Equestrian Facility,Laytonsville,MD,20882,http://www.waredaca.com
Waredaca Farm  ,Waredaca H.T.(June 2019),2,-77.08061,39.23332,4015 Damascus Rd,Waredaca Equestrian Facility,Laytonsville,MD,20882,http://www.waredaca.com
Waredaca Farm   ,Waredaca H.T.(June 2020),2,-77.08061,39.23332,4015 Damascus Rd,Waredaca Equestrian Facility,Laytonsville,MD,20882,http://www.waredaca.com
Waredaca Farm   ,Waredaca June Starter Horse Trials ,2,-77.08061,39.23332,4015 Damascus Rd,Waredaca Equestrian Facility,Laytonsville,MD,20882,http://www.waredaca.com
Waredaca Farm   ,Waredaca November Starter Horse Trials,2,-77.08061,39.23332,4015 Damascus Rd,Waredaca Equestrian Facility,Laytonsville,MD,20882,http://www.waredaca.com
Waredaca Farm   ,Waredaca Starter Horse Trials ,2,-77.08061,39.23332,4015 Damascus Rd,Waredaca Equestrian Facility,Laytonsville,MD,20882,http://www.waredaca.com
WindRidge Farm  ,Windridge Eventing Weekends-Dec,2,-81.82851,35.22747,882 Goodes Creek Church Rd,Windridge Farm,Mooresboro,NC,28114,http://www.WindridgeFarmsNC.com
WindRidge Farm   ,WindRidge Farm 2019-2020 Eventing Series (March),2,-81.82851,35.22747,882 Goodes Creek Church Rd,Windridge Farm,Mooresboro,NC,28114,http://www.WindridgeFarmsNC.com
WindRidge Farm Fall  ,WindRidge Farm Fall H.T.(Oct 2020),2,-81.82851,35.22747,882 Goodes Creek Church Rd,Windridge Farm,Mooresboro,NC,28114,http://www.WindridgeFarmsNC.com
WindRidge Farm Fall   ,Windridge Farm Fall HT,2,-81.82851,35.22747,882 Goodes Creek Church Rd,Windridge Farm,Mooresboro,NC,28114,http://www.WindridgeFarmsNC.com
Huntington Farm  ,WindRidge Farm HT,1,-72.35431,43.83448,130 Justin Morrill Hwy,Huntington Farm,South Strafford,VT,5070,http://www.area1usea.org
Huntington Farm   ,WindRidge Farm HT,1,-72.35431,43.83448,130 Justin Morrill Hwy,Huntington Farm,South Strafford,VT,5070,http://www.area1usea.org
Huntington Farm   ,WindRidge Farm HT,1,-72.35431,43.83448,130 Justin Morrill Hwy,Huntington Farm,South Strafford,VT,5070,http://www.area1usea.org
WindRidge Farm Summer  ,WindRidge Farm HT,2,-81.82851,35.22747,882 Goodes Creek Church Rd,Windridge Farm,Mooresboro,NC,28114,http://www.WindridgeFarmsNC.com
Windermere Run,Windridge Farm Summer HT,4,-94.47529,38.89371,12600 Old Raytown Rd,Longview Horse Park,Grandview,MO,64146,http://www.windermerestables.net
Windermere Run,Windridge Farm Summer HT,4,-94.47529,38.89371,12600 Old Raytown Rd,Longview Horse Park,Grandview,MO,64146,http://www.windermerestables.net
WindRidge Farm Summer    ,Windridge Farm Summer HT,2,-81.82851,35.22747,882 Goodes Creek Church Rd,Windridge Farm,Mooresboro,NC,28114,http://www.WindridgeFarmsNC.com
Woodside International ,Woodside International H.T.(Oct 2019),6,-122.24548,37.40747,3674 Sand Hill Rd.,Woodside Horse Park,Woodside,CA,94062,http://www.woodsideeventing.com
Woodside International  ,Woodside International H.T.(Oct 2020),6,-122.24548,37.40747,3674 Sand Hill Rd.,Woodside Horse Park,Woodside,CA,94062,http://www.woodsideeventing.com
